og:40 op: 1 ig:11 | 0.35 | 0.53 | 2025-10-08 15:30:30
og:40 op: 1 ig:12 | 0.75 | 0.75 | 2025-10-08 15:30:31
og:40 op: 1 ig:13 | 1.10 | 1.10 | 2025-10-08 15:30:32
og:40 op: 1 ig:14 | 0.70 | 1.10 | 2025-10-08 15:30:32
og:40 op: 1 ig:15 | 0.89 | 1.10 | 2025-10-08 15:30:33
og:40 op: 1 ig:16 | 0.62 | 1.10 | 2025-10-08 15:30:34
og:40 op: 1 ig:17 | 1.03 | 1.10 | 2025-10-08 15:30:34
og:40 op: 1 ig:18 | 1.58 | 1.58 | 2025-10-08 15:30:35
og:40 op: 1 ig:19 | 0.55 | 1.58 | 2025-10-08 15:30:36
og:40 op: 1 ig:20 | 0.52 | 1.58 | 2025-10-08 15:30:36
og:40 op: 1 ig:21 | 0.93 | 1.58 | 2025-10-08 15:30:37
og:40 op: 1 ig:22 | 0.50 | 1.58 | 2025-10-08 15:30:38
og:40 op: 1 ig:23 | 0.84 | 1.58 | 2025-10-08 15:30:38
og:40 op: 1 ig:24 | 0.86 | 1.58 | 2025-10-08 15:30:39
og:40 op: 1 ig:25 | 1.23 | 1.58 | 2025-10-08 15:30:40
og:40 op: 1 ig:26 | 0.93 | 1.58 | 2025-10-08 15:30:40
og:40 op: 1 ig:27 | 0.69 | 1.58 | 2025-10-08 15:30:41
og:40 op: 1 ig:28 | 1.67 | 1.67 | 2025-10-08 15:30:42
og:40 op: 1 ig:29 | 0.87 | 1.67 | 2025-10-08 15:30:42
og:40 op: 1 ig:30 | 1.87 | 1.87 | 2025-10-08 15:30:43
og:40 op: 1 ig:31 | 1.70 | 1.87 | 2025-10-08 15:30:44
og:40 op: 1 ig:32 | 1.07 | 1.87 | 2025-10-08 15:30:44
og:40 op: 1 ig:33 | 0.90 | 1.87 | 2025-10-08 15:30:45
og:40 op: 1 ig:34 | 0.80 | 1.87 | 2025-10-08 15:30:46
og:40 op: 1 ig:35 | 1.57 | 1.87 | 2025-10-08 15:30:47
og:40 op: 1 ig:36 | 0.88 | 1.87 | 2025-10-08 15:30:47
og:40 op: 1 ig:37 | 1.26 | 1.87 | 2025-10-08 15:30:48
og:40 op: 1 ig:38 | 0.78 | 1.87 | 2025-10-08 15:30:49
og:40 op: 1 ig:39 | 0.89 | 1.87 | 2025-10-08 15:30:49
og:40 op: 2 ig: 0 | 0.93 | 0.93 | 2025-10-08 15:30:50
og:40 op: 2 ig: 1 | 0.06 | 0.93 | 2025-10-08 15:30:50
og:40 op: 2 ig: 2 | 0.04 | 0.93 | 2025-10-08 15:30:51
og:40 op: 2 ig: 3 | 0.44 | 0.93 | 2025-10-08 15:30:52
og:40 op: 2 ig: 4 | 0.38 | 0.93 | 2025-10-08 15:30:52
og:40 op: 2 ig: 5 | -0.05 | 0.93 | 2025-10-08 15:30:53
og:40 op: 2 ig: 6 | 0.22 | 0.93 | 2025-10-08 15:30:53
og:40 op: 2 ig: 7 | 1.48 | 1.48 | 2025-10-08 15:30:54
og:40 op: 2 ig: 8 | 0.40 | 1.48 | 2025-10-08 15:30:55
og:40 op: 2 ig: 9 | 0.08 | 1.48 | 2025-10-08 15:30:55
og:40 op: 2 ig:10 | 0.12 | 1.48 | 2025-10-08 15:30:56
og:40 op: 2 ig:11 | 0.33 | 1.48 | 2025-10-08 15:30:56
og:40 op: 2 ig:12 | 0.81 | 1.48 | 2025-10-08 15:30:57
og:40 op: 2 ig:13 | 0.14 | 1.48 | 2025-10-08 15:30:57
og:40 op: 2 ig:14 | 0.33 | 1.48 | 2025-10-08 15:30:58
og:40 op: 2 ig:15 | 1.75 | 1.75 | 2025-10-08 15:30:59
og:40 op: 2 ig:16 | 0.34 | 1.75 | 2025-10-08 15:30:59
og:40 op: 2 ig:17 | 1.04 | 1.75 | 2025-10-08 15:31:00
og:40 op: 2 ig:18 | 0.72 | 1.75 | 2025-10-08 15:31:00
og:40 op: 2 ig:19 | 0.53 | 1.75 | 2025-10-08 15:31:01
og:40 op: 2 ig:20 | 1.84 | 1.84 | 2025-10-08 15:31:01
og:40 op: 2 ig:21 | 0.80 | 1.84 | 2025-10-08 15:31:02
og:40 op: 2 ig:22 | 0.25 | 1.84 | 2025-10-08 15:31:03
og:40 op: 2 ig:23 | 0.40 | 1.84 | 2025-10-08 15:31:03
og:40 op: 2 ig:24 | 0.19 | 1.84 | 2025-10-08 15:31:04
og:40 op: 2 ig:25 | 1.02 | 1.84 | 2025-10-08 15:31:05
og:40 op: 2 ig:26 | 0.65 | 1.84 | 2025-10-08 15:31:05
og:40 op: 2 ig:27 | 0.47 | 1.84 | 2025-10-08 15:31:06
og:40 op: 2 ig:28 | 0.56 | 1.84 | 2025-10-08 15:31:06
og:40 op: 2 ig:29 | 0.99 | 1.84 | 2025-10-08 15:31:07
og:40 op: 2 ig:30 | 1.29 | 1.84 | 2025-10-08 15:31:08
og:40 op: 2 ig:31 | 0.62 | 1.84 | 2025-10-08 15:31:08
og:40 op: 2 ig:32 | 1.06 | 1.84 | 2025-10-08 15:31:09
og:40 op: 2 ig:33 | 2.22 | 2.22 | 2025-10-08 15:31:09
og:40 op: 2 ig:34 | 2.02 | 2.22 | 2025-10-08 15:31:10
og:40 op: 2 ig:35 | 1.84 | 2.22 | 2025-10-08 15:31:11
og:40 op: 2 ig:36 | 1.97 | 2.22 | 2025-10-08 15:31:11
og:40 op: 2 ig:37 | 1.61 | 2.22 | 2025-10-08 15:31:12
og:40 op: 2 ig:38 | 1.71 | 2.22 | 2025-10-08 15:31:12
og:40 op: 2 ig:39 | 1.54 | 2.22 | 2025-10-08 15:31:13
og:40 op: 3 ig: 0 | 0.07 | 0.07 | 2025-10-08 15:31:13
og:40 op: 3 ig: 1 | 0.21 | 0.21 | 2025-10-08 15:31:14
og:40 op: 3 ig: 2 | 0.33 | 0.33 | 2025-10-08 15:31:14
og:40 op: 3 ig: 3 | 0.09 | 0.33 | 2025-10-08 15:31:15
og:40 op: 3 ig: 4 | 0.77 | 0.77 | 2025-10-08 15:31:16
og:40 op: 3 ig: 5 | 0.60 | 0.77 | 2025-10-08 15:31:16
og:40 op: 3 ig: 6 | 0.41 | 0.77 | 2025-10-08 15:31:17
og:40 op: 3 ig: 7 | 1.59 | 1.59 | 2025-10-08 15:31:17
og:40 op: 3 ig: 8 | 0.57 | 1.59 | 2025-10-08 15:31:18
og:40 op: 3 ig: 9 | 0.87 | 1.59 | 2025-10-08 15:31:18
og:40 op: 3 ig:10 | 0.73 | 1.59 | 2025-10-08 15:31:19
og:40 op: 3 ig:11 | 0.65 | 1.59 | 2025-10-08 15:31:20
og:40 op: 3 ig:12 | 0.62 | 1.59 | 2025-10-08 15:31:20
og:40 op: 3 ig:13 | 1.08 | 1.59 | 2025-10-08 15:31:21
og:40 op: 3 ig:14 | 1.42 | 1.59 | 2025-10-08 15:31:21
og:40 op: 3 ig:15 | 1.10 | 1.59 | 2025-10-08 15:31:22
og:40 op: 3 ig:16 | 1.64 | 1.64 | 2025-10-08 15:31:22
og:40 op: 3 ig:17 | 0.78 | 1.64 | 2025-10-08 15:31:23
og:40 op: 3 ig:18 | 2.08 | 2.08 | 2025-10-08 15:31:23
og:40 op: 3 ig:19 | 1.19 | 2.08 | 2025-10-08 15:31:24
og:40 op: 3 ig:20 | 1.64 | 2.08 | 2025-10-08 15:31:25
og:40 op: 3 ig:21 | 1.10 | 2.08 | 2025-10-08 15:31:25
og:40 op: 3 ig:22 | 2.40 | 2.40 | 2025-10-08 15:31:26
og:40 op: 3 ig:23 | 1.20 | 2.40 | 2025-10-08 15:31:26
og:40 op: 3 ig:24 | 0.68 | 2.40 | 2025-10-08 15:31:27
og:40 op: 3 ig:25 | 0.71 | 2.40 | 2025-10-08 15:31:27
og:40 op: 3 ig:26 | 3.47 | 3.47 | 2025-10-08 15:31:28
og:40 op: 3 ig:27 | 2.54 | 3.47 | 2025-10-08 15:31:28
og:40 op: 3 ig:28 | 3.22 | 3.47 | 2025-10-08 15:31:29
og:40 op: 3 ig:29 | 4.48 | 4.48 | 2025-10-08 15:31:30
og:40 op: 3 ig:30 | 2.67 | 4.48 | 2025-10-08 15:31:30
og:40 op: 3 ig:31 | 2.30 | 4.48 | 2025-10-08 15:31:31
og:40 op: 3 ig:32 | 2.84 | 4.48 | 2025-10-08 15:31:31
og:40 op: 3 ig:33 | 2.65 | 4.48 | 2025-10-08 15:31:32
og:40 op: 3 ig:34 | 1.60 | 4.48 | 2025-10-08 15:31:32
og:40 op: 3 ig:35 | 1.95 | 4.48 | 2025-10-08 15:31:33
og:40 op: 3 ig:36 | 1.19 | 4.48 | 2025-10-08 15:31:33
og:40 op: 3 ig:37 | 1.13 | 4.48 | 2025-10-08 15:31:34
og:40 op: 3 ig:38 | 2.25 | 4.48 | 2025-10-08 15:31:34
og:40 op: 3 ig:39 | 2.75 | 4.48 | 2025-10-08 15:31:35
og:40 op: 4 ig: 0 | -0.02 | -0.02 | 2025-10-08 15:31:36
og:40 op: 4 ig: 1 | 0.15 | 0.15 | 2025-10-08 15:31:36
og:40 op: 4 ig: 2 | 0.10 | 0.15 | 2025-10-08 15:31:37
og:40 op: 4 ig: 3 | 0.61 | 0.61 | 2025-10-08 15:31:37
og:40 op: 4 ig: 4 | 0.04 | 0.61 | 2025-10-08 15:31:38
og:40 op: 4 ig: 5 | 0.59 | 0.61 | 2025-10-08 15:31:39
og:40 op: 4 ig: 6 | 0.08 | 0.61 | 2025-10-08 15:31:39
og:40 op: 4 ig: 7 | 0.75 | 0.75 | 2025-10-08 15:31:40
og:40 op: 4 ig: 8 | 0.82 | 0.82 | 2025-10-08 15:31:41
og:40 op: 4 ig: 9 | 0.40 | 0.82 | 2025-10-08 15:31:41
og:40 op: 4 ig:10 | 0.99 | 0.99 | 2025-10-08 15:31:42
og:40 op: 4 ig:11 | 0.98 | 0.99 | 2025-10-08 15:31:43
og:40 op: 4 ig:12 | 0.97 | 0.99 | 2025-10-08 15:31:43
og:40 op: 4 ig:13 | 0.45 | 0.99 | 2025-10-08 15:31:44
og:40 op: 4 ig:14 | 0.62 | 0.99 | 2025-10-08 15:31:45
og:40 op: 4 ig:15 | 1.11 | 1.11 | 2025-10-08 15:31:45
og:40 op: 4 ig:16 | 1.00 | 1.11 | 2025-10-08 15:31:46
og:40 op: 4 ig:17 | 0.95 | 1.11 | 2025-10-08 15:31:46
og:40 op: 4 ig:18 | 0.98 | 1.11 | 2025-10-08 15:31:47
og:40 op: 4 ig:19 | 0.78 | 1.11 | 2025-10-08 15:31:48
og:40 op: 4 ig:20 | 0.62 | 1.11 | 2025-10-08 15:31:49
og:40 op: 4 ig:21 | 0.80 | 1.11 | 2025-10-08 15:31:49
og:40 op: 4 ig:22 | 0.61 | 1.11 | 2025-10-08 15:31:50
og:40 op: 4 ig:23 | 0.33 | 1.11 | 2025-10-08 15:31:50
og:40 op: 4 ig:24 | 1.26 | 1.26 | 2025-10-08 15:31:51
og:40 op: 4 ig:25 | 0.81 | 1.26 | 2025-10-08 15:31:52
og:40 op: 4 ig:26 | 0.84 | 1.26 | 2025-10-08 15:31:52
og:40 op: 4 ig:27 | 1.63 | 1.63 | 2025-10-08 15:31:53
og:40 op: 4 ig:28 | 1.09 | 1.63 | 2025-10-08 15:31:53
og:40 op: 4 ig:29 | 1.56 | 1.63 | 2025-10-08 15:31:54
og:40 op: 4 ig:30 | 0.98 | 1.63 | 2025-10-08 15:31:55
og:40 op: 4 ig:31 | 1.37 | 1.63 | 2025-10-08 15:31:55
og:40 op: 4 ig:32 | 1.57 | 1.63 | 2025-10-08 15:31:56
og:40 op: 4 ig:33 | 1.63 | 1.63 | 2025-10-08 15:31:56
og:40 op: 4 ig:34 | 2.18 | 2.18 | 2025-10-08 15:31:57
og:40 op: 4 ig:35 | 1.32 | 2.18 | 2025-10-08 15:31:58
og:40 op: 4 ig:36 | 2.39 | 2.39 | 2025-10-08 15:31:58
og:40 op: 4 ig:37 | 1.01 | 2.39 | 2025-10-08 15:31:59
og:40 op: 4 ig:38 | 2.88 | 2.88 | 2025-10-08 15:31:59
og:40 op: 4 ig:39 | 1.59 | 2.88 | 2025-10-08 15:32:00
outer gen 40  0 | score=3.52 | 2025-10-08 15:30:21
outer gen 40  1 | score=0.89 | 2025-10-08 15:30:49
outer gen 40  2 | score=1.54 | 2025-10-08 15:31:13
outer gen 40  3 | score=2.75 | 2025-10-08 15:31:35
outer gen 40  4 | score=1.59 | 2025-10-08 15:32:00
outer gen 40 | fin, mu: 2.06, genmax 3.52 vs cmax 9.05 | 2025-10-08 15:32:00
outer gen 40 took 121.69s (2m)
outer gen 41 | fd=-1 | starting 2025-10-08 15:32:00
strategy_cls_CMA strat_kw_{'seed': 16} policy_cls_NNPolicy population_size_16 n_generations_40 sim_duration_20 sim_steps_per_cycle_10 fitness_<function Experiment.basic_fitness at 0x000002DBF2744EA0>
WARNING: Nan, Inf or huge value in QACC at DOF 3. The simulation is unstable. Time = 0.0100.

WARNING: Nan, Inf or huge value in QACC at DOF 1. The simulation is unstable. Time = 0.0100.

WARNING: Nan, Inf or huge value in QACC at DOF 6. The simulation is unstable. Time = 0.0080.

WARNING: Nan, Inf or huge value in QACC at DOF 6. The simulation is unstable. Time = 0.0080.

WARNING: Nan, Inf or huge value in QACC at DOF 0. The simulation is unstable. Time = 0.0100.

og:41 op: 0 ig: 0 | 0.13 | 0.13 | 2025-10-08 15:32:01
og:41 op: 0 ig: 1 | 0.03 | 0.13 | 2025-10-08 15:32:01
og:41 op: 0 ig: 2 | -0.05 | 0.13 | 2025-10-08 15:32:02
og:41 op: 0 ig: 3 | 0.09 | 0.13 | 2025-10-08 15:32:02
og:41 op: 0 ig: 4 | 0.20 | 0.20 | 2025-10-08 15:32:03
og:41 op: 0 ig: 5 | 0.30 | 0.30 | 2025-10-08 15:32:03
og:41 op: 0 ig: 6 | 0.58 | 0.58 | 2025-10-08 15:32:04
og:41 op: 0 ig: 7 | 0.99 | 0.99 | 2025-10-08 15:32:04
og:41 op: 0 ig: 8 | 1.20 | 1.20 | 2025-10-08 15:32:05
og:41 op: 0 ig: 9 | 1.55 | 1.55 | 2025-10-08 15:32:05
og:41 op: 0 ig:10 | 1.51 | 1.55 | 2025-10-08 15:32:06
og:41 op: 0 ig:11 | 1.94 | 1.94 | 2025-10-08 15:32:06
og:41 op: 0 ig:12 | 0.66 | 1.94 | 2025-10-08 15:32:07
og:41 op: 0 ig:13 | 1.22 | 1.94 | 2025-10-08 15:32:07
og:41 op: 0 ig:14 | 1.13 | 1.94 | 2025-10-08 15:32:08
og:41 op: 0 ig:15 | 1.17 | 1.94 | 2025-10-08 15:32:08
og:41 op: 0 ig:16 | 1.30 | 1.94 | 2025-10-08 15:32:09
og:41 op: 0 ig:17 | 1.73 | 1.94 | 2025-10-08 15:32:09
og:41 op: 0 ig:18 | 1.14 | 1.94 | 2025-10-08 15:32:10
og:41 op: 0 ig:19 | 1.67 | 1.94 | 2025-10-08 15:32:10
og:41 op: 0 ig:20 | 1.84 | 1.94 | 2025-10-08 15:32:11
og:41 op: 0 ig:21 | 1.65 | 1.94 | 2025-10-08 15:32:11
og:41 op: 0 ig:22 | 1.85 | 1.94 | 2025-10-08 15:32:12
og:41 op: 0 ig:23 | 1.96 | 1.96 | 2025-10-08 15:32:12
og:41 op: 0 ig:24 | 1.86 | 1.96 | 2025-10-08 15:32:13
og:41 op: 0 ig:25 | 1.91 | 1.96 | 2025-10-08 15:32:13
og:41 op: 0 ig:26 | 1.81 | 1.96 | 2025-10-08 15:32:13
og:41 op: 0 ig:27 | 1.95 | 1.96 | 2025-10-08 15:32:14
og:41 op: 0 ig:28 | 1.95 | 1.96 | 2025-10-08 15:32:15
og:41 op: 0 ig:29 | 1.93 | 1.96 | 2025-10-08 15:32:15
og:41 op: 0 ig:30 | 1.88 | 1.96 | 2025-10-08 15:32:16
og:41 op: 0 ig:31 | 1.80 | 1.96 | 2025-10-08 15:32:17
og:41 op: 0 ig:32 | 1.73 | 1.96 | 2025-10-08 15:32:17
og:41 op: 0 ig:33 | 1.86 | 1.96 | 2025-10-08 15:32:18
og:41 op: 0 ig:34 | 1.89 | 1.96 | 2025-10-08 15:32:18
og:41 op: 0 ig:35 | 1.90 | 1.96 | 2025-10-08 15:32:19
og:41 op: 0 ig:36 | 1.94 | 1.96 | 2025-10-08 15:32:19
og:41 op: 0 ig:37 | 1.98 | 1.98 | 2025-10-08 15:32:19
og:41 op: 0 ig:38 | 2.04 | 2.04 | 2025-10-08 15:32:20
og:41 op: 0 ig:39 | 1.90 | 2.04 | 2025-10-08 15:32:20
og:41 op: 1 ig: 0 | -0.07 | -0.07 | 2025-10-08 15:32:21
og:41 op: 1 ig: 1 | -0.01 | -0.01 | 2025-10-08 15:32:22
og:41 op: 1 ig: 2 | 0.03 | 0.03 | 2025-10-08 15:32:22
og:41 op: 1 ig: 3 | 0.48 | 0.48 | 2025-10-08 15:32:23
og:41 op: 1 ig: 4 | 0.01 | 0.48 | 2025-10-08 15:32:24
og:41 op: 1 ig: 5 | 0.42 | 0.48 | 2025-10-08 15:32:24
og:41 op: 1 ig: 6 | 0.15 | 0.48 | 2025-10-08 15:32:25
og:41 op: 1 ig: 7 | 0.16 | 0.48 | 2025-10-08 15:32:25
og:41 op: 1 ig: 8 | 0.23 | 0.48 | 2025-10-08 15:32:26
og:41 op: 1 ig: 9 | 0.32 | 0.48 | 2025-10-08 15:32:27
og:41 op: 1 ig:10 | 0.33 | 0.48 | 2025-10-08 15:32:27
og:41 op: 1 ig:11 | 0.08 | 0.48 | 2025-10-08 15:32:28
og:41 op: 1 ig:12 | 1.39 | 1.39 | 2025-10-08 15:32:28
og:41 op: 1 ig:13 | 0.37 | 1.39 | 2025-10-08 15:32:29
og:41 op: 1 ig:14 | 0.26 | 1.39 | 2025-10-08 15:32:30
og:41 op: 1 ig:15 | 0.19 | 1.39 | 2025-10-08 15:32:30
og:41 op: 1 ig:16 | 0.56 | 1.39 | 2025-10-08 15:32:31
og:41 op: 1 ig:17 | 0.54 | 1.39 | 2025-10-08 15:32:31
og:41 op: 1 ig:18 | 0.20 | 1.39 | 2025-10-08 15:32:32
og:41 op: 1 ig:19 | 0.19 | 1.39 | 2025-10-08 15:32:33
og:41 op: 1 ig:20 | 0.92 | 1.39 | 2025-10-08 15:32:33
og:41 op: 1 ig:21 | 0.98 | 1.39 | 2025-10-08 15:32:34
og:41 op: 1 ig:22 | 0.53 | 1.39 | 2025-10-08 15:32:34
og:41 op: 1 ig:23 | 1.69 | 1.69 | 2025-10-08 15:32:35
og:41 op: 1 ig:24 | 0.45 | 1.69 | 2025-10-08 15:32:35
og:41 op: 1 ig:25 | 1.15 | 1.69 | 2025-10-08 15:32:36
og:41 op: 1 ig:26 | 1.67 | 1.69 | 2025-10-08 15:32:37
og:41 op: 1 ig:27 | 0.40 | 1.69 | 2025-10-08 15:32:37
og:41 op: 1 ig:28 | 1.24 | 1.69 | 2025-10-08 15:32:38
og:41 op: 1 ig:29 | 1.07 | 1.69 | 2025-10-08 15:32:38
og:41 op: 1 ig:30 | 2.20 | 2.20 | 2025-10-08 15:32:39
og:41 op: 1 ig:31 | 2.69 | 2.69 | 2025-10-08 15:32:39
og:41 op: 1 ig:32 | 1.32 | 2.69 | 2025-10-08 15:32:40
og:41 op: 1 ig:33 | 3.36 | 3.36 | 2025-10-08 15:32:41
og:41 op: 1 ig:34 | 1.40 | 3.36 | 2025-10-08 15:32:41
og:41 op: 1 ig:35 | 1.70 | 3.36 | 2025-10-08 15:32:42
og:41 op: 1 ig:36 | 1.75 | 3.36 | 2025-10-08 15:32:42
og:41 op: 1 ig:37 | 1.97 | 3.36 | 2025-10-08 15:32:43
og:41 op: 1 ig:38 | 1.44 | 3.36 | 2025-10-08 15:32:43
og:41 op: 1 ig:39 | 1.66 | 3.36 | 2025-10-08 15:32:44
og:41 op: 2 ig: 0 | 0.12 | 0.12 | 2025-10-08 15:32:45
og:41 op: 2 ig: 1 | 0.10 | 0.12 | 2025-10-08 15:32:45
og:41 op: 2 ig: 2 | 0.23 | 0.23 | 2025-10-08 15:32:46
og:41 op: 2 ig: 3 | 0.88 | 0.88 | 2025-10-08 15:32:46
og:41 op: 2 ig: 4 | 0.51 | 0.88 | 2025-10-08 15:32:47
og:41 op: 2 ig: 5 | 0.03 | 0.88 | 2025-10-08 15:32:47
og:41 op: 2 ig: 6 | 0.66 | 0.88 | 2025-10-08 15:32:48
og:41 op: 2 ig: 7 | 1.39 | 1.39 | 2025-10-08 15:32:48
og:41 op: 2 ig: 8 | 2.09 | 2.09 | 2025-10-08 15:32:49
og:41 op: 2 ig: 9 | 1.27 | 2.09 | 2025-10-08 15:32:50
og:41 op: 2 ig:10 | 1.45 | 2.09 | 2025-10-08 15:32:50
og:41 op: 2 ig:11 | 1.36 | 2.09 | 2025-10-08 15:32:51
og:41 op: 2 ig:12 | 1.63 | 2.09 | 2025-10-08 15:32:51
og:41 op: 2 ig:13 | 1.52 | 2.09 | 2025-10-08 15:32:52
og:41 op: 2 ig:14 | 2.71 | 2.71 | 2025-10-08 15:32:52
og:41 op: 2 ig:15 | 1.33 | 2.71 | 2025-10-08 15:32:53
og:41 op: 2 ig:16 | 0.62 | 2.71 | 2025-10-08 15:32:53
og:41 op: 2 ig:17 | 1.79 | 2.71 | 2025-10-08 15:32:54
og:41 op: 2 ig:18 | 1.07 | 2.71 | 2025-10-08 15:32:54
og:41 op: 2 ig:19 | 2.30 | 2.71 | 2025-10-08 15:32:55
og:41 op: 2 ig:20 | 1.16 | 2.71 | 2025-10-08 15:32:56
og:41 op: 2 ig:21 | 1.28 | 2.71 | 2025-10-08 15:32:56
og:41 op: 2 ig:22 | 1.52 | 2.71 | 2025-10-08 15:32:57
og:41 op: 2 ig:23 | 2.16 | 2.71 | 2025-10-08 15:32:57
og:41 op: 2 ig:24 | 1.95 | 2.71 | 2025-10-08 15:32:58
og:41 op: 2 ig:25 | 1.29 | 2.71 | 2025-10-08 15:32:59
og:41 op: 2 ig:26 | 2.07 | 2.71 | 2025-10-08 15:32:59
og:41 op: 2 ig:27 | 2.09 | 2.71 | 2025-10-08 15:33:00
og:41 op: 2 ig:28 | 2.01 | 2.71 | 2025-10-08 15:33:00
og:41 op: 2 ig:29 | 1.96 | 2.71 | 2025-10-08 15:33:01
og:41 op: 2 ig:30 | 2.76 | 2.76 | 2025-10-08 15:33:02
og:41 op: 2 ig:31 | 1.66 | 2.76 | 2025-10-08 15:33:02
og:41 op: 2 ig:32 | 1.90 | 2.76 | 2025-10-08 15:33:03
og:41 op: 2 ig:33 | 2.27 | 2.76 | 2025-10-08 15:33:03
og:41 op: 2 ig:34 | 2.12 | 2.76 | 2025-10-08 15:33:04
og:41 op: 2 ig:35 | 2.06 | 2.76 | 2025-10-08 15:33:05
og:41 op: 2 ig:36 | 2.14 | 2.76 | 2025-10-08 15:33:05
og:41 op: 2 ig:37 | 2.43 | 2.76 | 2025-10-08 15:33:06
og:41 op: 2 ig:38 | 2.16 | 2.76 | 2025-10-08 15:33:07
og:41 op: 2 ig:39 | 2.23 | 2.76 | 2025-10-08 15:33:07
og:41 op: 3 ig: 0 | -0.08 | -0.08 | 2025-10-08 15:33:08
og:41 op: 3 ig: 1 | 0.05 | 0.05 | 2025-10-08 15:33:08
og:41 op: 3 ig: 2 | -0.07 | 0.05 | 2025-10-08 15:33:09
og:41 op: 3 ig: 3 | 0.50 | 0.50 | 2025-10-08 15:33:10
og:41 op: 3 ig: 4 | 0.11 | 0.50 | 2025-10-08 15:33:10
og:41 op: 3 ig: 5 | 0.15 | 0.50 | 2025-10-08 15:33:11
og:41 op: 3 ig: 6 | 0.27 | 0.50 | 2025-10-08 15:33:11
og:41 op: 3 ig: 7 | 0.32 | 0.50 | 2025-10-08 15:33:12
og:41 op: 3 ig: 8 | 0.69 | 0.69 | 2025-10-08 15:33:13
og:41 op: 3 ig: 9 | 0.30 | 0.69 | 2025-10-08 15:33:13
og:41 op: 3 ig:10 | 0.23 | 0.69 | 2025-10-08 15:33:14
og:41 op: 3 ig:11 | 0.26 | 0.69 | 2025-10-08 15:33:14
og:41 op: 3 ig:12 | 0.42 | 0.69 | 2025-10-08 15:33:15
og:41 op: 3 ig:13 | 0.63 | 0.69 | 2025-10-08 15:33:16
og:41 op: 3 ig:14 | 0.42 | 0.69 | 2025-10-08 15:33:16
og:41 op: 3 ig:15 | 1.26 | 1.26 | 2025-10-08 15:33:17
og:41 op: 3 ig:16 | 1.80 | 1.80 | 2025-10-08 15:33:17
og:41 op: 3 ig:17 | 0.60 | 1.80 | 2025-10-08 15:33:18
og:41 op: 3 ig:18 | 1.16 | 1.80 | 2025-10-08 15:33:18
og:41 op: 3 ig:19 | 1.78 | 1.80 | 2025-10-08 15:33:19
og:41 op: 3 ig:20 | 1.34 | 1.80 | 2025-10-08 15:33:19
og:41 op: 3 ig:21 | 2.21 | 2.21 | 2025-10-08 15:33:20
og:41 op: 3 ig:22 | 1.69 | 2.21 | 2025-10-08 15:33:21
og:41 op: 3 ig:23 | 1.60 | 2.21 | 2025-10-08 15:33:21
og:41 op: 3 ig:24 | 1.52 | 2.21 | 2025-10-08 15:33:22
og:41 op: 3 ig:25 | 1.29 | 2.21 | 2025-10-08 15:33:22
og:41 op: 3 ig:26 | 0.77 | 2.21 | 2025-10-08 15:33:23
og:41 op: 3 ig:27 | 1.29 | 2.21 | 2025-10-08 15:33:23
og:41 op: 3 ig:28 | 1.79 | 2.21 | 2025-10-08 15:33:24
og:41 op: 3 ig:29 | 1.10 | 2.21 | 2025-10-08 15:33:24
og:41 op: 3 ig:30 | 1.49 | 2.21 | 2025-10-08 15:33:25
og:41 op: 3 ig:31 | 1.57 | 2.21 | 2025-10-08 15:33:25
og:41 op: 3 ig:32 | 2.40 | 2.40 | 2025-10-08 15:33:26
og:41 op: 3 ig:33 | 1.00 | 2.40 | 2025-10-08 15:33:26
og:41 op: 3 ig:34 | 1.18 | 2.40 | 2025-10-08 15:33:27
og:41 op: 3 ig:35 | 1.38 | 2.40 | 2025-10-08 15:33:28
og:41 op: 3 ig:36 | 1.66 | 2.40 | 2025-10-08 15:33:28
og:41 op: 3 ig:37 | 2.37 | 2.40 | 2025-10-08 15:33:29
og:41 op: 3 ig:38 | 1.45 | 2.40 | 2025-10-08 15:33:29
og:41 op: 3 ig:39 | 1.57 | 2.40 | 2025-10-08 15:33:30
og:41 op: 4 ig: 0 | -0.03 | -0.03 | 2025-10-08 15:33:31
og:41 op: 4 ig: 1 | -0.07 | -0.03 | 2025-10-08 15:33:31
og:41 op: 4 ig: 2 | 1.01 | 1.01 | 2025-10-08 15:33:32
og:41 op: 4 ig: 3 | 0.74 | 1.01 | 2025-10-08 15:33:32
og:41 op: 4 ig: 4 | -0.03 | 1.01 | 2025-10-08 15:33:33
og:41 op: 4 ig: 5 | 0.11 | 1.01 | 2025-10-08 15:33:34
og:41 op: 4 ig: 6 | 0.12 | 1.01 | 2025-10-08 15:33:34
og:41 op: 4 ig: 7 | 0.91 | 1.01 | 2025-10-08 15:33:35
og:41 op: 4 ig: 8 | 0.57 | 1.01 | 2025-10-08 15:33:35
og:41 op: 4 ig: 9 | 0.57 | 1.01 | 2025-10-08 15:33:36
og:41 op: 4 ig:10 | 0.41 | 1.01 | 2025-10-08 15:33:36
og:41 op: 4 ig:11 | 0.43 | 1.01 | 2025-10-08 15:33:38
og:41 op: 4 ig:12 | 0.99 | 1.01 | 2025-10-08 15:33:38
og:41 op: 4 ig:13 | 0.47 | 1.01 | 2025-10-08 15:33:39
og:41 op: 4 ig:14 | 1.22 | 1.22 | 2025-10-08 15:33:40
og:41 op: 4 ig:15 | 1.14 | 1.22 | 2025-10-08 15:33:40
